User_Query,Intent
"I see unknown charge of ?1,500 on my card statement on 2025-08-02. Please assist. ",Card_Issue
"I see unknown charge of ?10,000 on my card statement on 2023-06-26. Please assist. ",Card_Issue
"I see unknown charge of ?5,000 on my card statement on 2023-07-24. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?10,000. REF:REF450037240. ",Card_Issue
"I see unknown charge of ?2,000 on my card statement on 2023-09-08. Please assist. Kindly assist.",Card_Issue
I see unknown charge of ?500 on my card statement on 2025-02-25. Please assist. ,Card_Issue
"ATM did not dispense cash but my account was debited ?2,000. REF:REF919567168. ",Card_Issue
"ATM did not dispense cash but my account was debited ?2,000. REF:REF366557922. ",Card_Issue
"I see unknown charge of ?5,000 on my card statement on 2024-11-09. Please assist. ",Card_Issue
"I see unknown charge of ?100,000 on my card statement on 2023-01-11. Please assist. ",Card_Issue
I want to dispute a charge on my card made on 2025-05-18 of ?500. ,Card_Issue
"I see unknown charge of ?100,000 on my card statement on 2025-02-08. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?75,000. REF:REF582822532. ",Card_Issue
"ATM did not dispense cash but my account was debited ?20,000. REF:REF338358784. ",Card_Issue
"ATM did not dispense cash but my account was debited ?1,500. REF:REF840620826. ",Card_Issue
"I see unknown charge of ?20,000 on my card statement on 2024-10-11. Please assist. ",Card_Issue
I see unknown charge of ?500 on my card statement on 2024-12-22. Please assist. Kindly assist.,Card_Issue
"I see unknown charge of ?75,000 on my card statement on 2025-04-24. Please assist. Please advise.",Card_Issue
"I see unknown charge of ?100,000 on my card statement on 2024-05-12. Please assist. ",Card_Issue
"I see unknown charge of ?1,000 on my card statement on 2023-05-21. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?1,500. REF:REF943516116. ",Card_Issue
ATM did not dispense cash but my account was debited ?500. REF:REF233708331. Can you assist?,Card_Issue
"I want to dispute a charge on my card made on 2024-05-04 of ?5,000. ",Card_Issue
"I see unknown charge of ?75,000 on my card statement on 2025-04-26. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?100,000. REF:REF283632976. ",Card_Issue
"ATM did not dispense cash but my account was debited ?150,000. REF:REF671764367. Need urgent help.",Card_Issue
ATM did not dispense cash but my account was debited ?500. REF:REF582737065. This is urgent.,Card_Issue
"ATM did not dispense cash but my account was debited ?5,000. REF:REF243642983. ",Card_Issue
"ATM did not dispense cash but my account was debited ?1,000. REF:REF587846057. ",Card_Issue
"I want to dispute a charge on my card made on 2024-12-11 of ?100,000. ",Card_Issue
"I want to dispute a charge on my card made on 2025-05-01 of ?20,000. ",Card_Issue
"ATM did not dispense cash but my account was debited ?75,000. REF:REF251073996. ",Card_Issue
Card was swallowed by ATM at Wema Bank and I need help. ,Card_Issue
"I want to dispute a charge on my card made on 2024-12-24 of ?50,000. ",Card_Issue
"I want to dispute a charge on my card made on 2024-12-04 of ?5,000. ",Card_Issue
"ATM did not dispense cash but my account was debited ?5,000. REF:REF240378548. ",Card_Issue
"I want to dispute a charge on my card made on 2025-05-12 of ?10,000. ",Card_Issue
"I see unknown charge of ?20,000 on my card statement on 2023-10-17. Please assist. ",Card_Issue
ATM did not dispense cash but my account was debited ?500. REF:REF324980421. ,Card_Issue
"ATM did not dispense cash but my account was debited ?20,000. REF:REF263298410. ",Card_Issue
"I want to dispute a charge on my card made on 2024-09-20 of ?2,000. ",Card_Issue
I see unknown charge of ?500 on my card statement on 2024-09-28. Please assist. ,Card_Issue
"ATM did not dispense cash but my account was debited ?2,000. REF:REF651217639. ",Card_Issue
"ATM did not dispense cash but my account was debited ?20,000. REF:REF857157171. ",Card_Issue
"I want to dispute a charge on my card made on 2023-11-16 of ?100,000. ",Card_Issue
"I see unknown charge of ?10,000 on my card statement on 2023-03-25. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?150,000. REF:REF088030701. ",Card_Issue
Card declined at POS even though I have balance. Transaction code TXN_FAIL_51. Can you assist?,Card_Issue
"I want to dispute a charge on my card made on 2025-01-11 of ?50,000. Please advise.",Card_Issue
"ATM did not dispense cash but my account was debited ?1,500. REF:REF142625764. ",Card_Issue
"I want to dispute a charge on my card made on 2025-10-08 of ?150,000. Can you assist?",Card_Issue
"I see unknown charge of ?75,000 on my card statement on 2023-09-03. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?1,500. REF:REF854434763. ",Card_Issue
"ATM did not dispense cash but my account was debited ?50,000. REF:REF229830110. ",Card_Issue
I see unknown charge of ?500 on my card statement on 2025-12-04. Please assist. Please advise.,Card_Issue
ATM did not dispense cash but my account was debited ?500. REF:REF785342678. ,Card_Issue
"I want to dispute a charge on my card made on 2023-10-15 of ?1,500. ",Card_Issue
Card chip was damaged after bending  cannot read at POS. ,Card_Issue
"I see unknown charge of ?50,000 on my card statement on 2025-04-17. Please assist. ",Card_Issue
"I see unknown charge of ?5,000 on my card statement on 2025-08-14. Please assist. Kindly assist.",Card_Issue
"I see unknown charge of ?10,000 on my card statement on 2025-05-19. Please assist. ",Card_Issue
"I want to dispute a charge on my card made on 2024-09-05 of ?75,000. Need urgent help.",Card_Issue
"I see unknown charge of ?75,000 on my card statement on 2024-11-24. Please assist. This is urgent.",Card_Issue
"I want to dispute a charge on my card made on 2023-07-06 of ?75,000. ",Card_Issue
"ATM did not dispense cash but my account was debited ?1,000. REF:REF258920405. ",Card_Issue
"ATM did not dispense cash but my account was debited ?10,000. REF:REF110025900. ",Card_Issue
"I want to dispute a charge on my card made on 2024-10-07 of ?10,000. This is urgent.",Card_Issue
"I want to dispute a charge on my card made on 2025-12-05 of ?50,000. ",Card_Issue
"I see unknown charge of ?10,000 on my card statement on 2025-09-10. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?75,000. REF:REF044983308. ",Card_Issue
"I see unknown charge of ?150,000 on my card statement on 2024-12-02. Please assist. ",Card_Issue
"I see unknown charge of ?20,000 on my card statement on 2025-03-01. Please assist. ",Card_Issue
ATM did not dispense cash but my account was debited ?500. REF:REF903317092. This is urgent.,Card_Issue
"ATM did not dispense cash but my account was debited ?1,500. REF:REF858847276. ",Card_Issue
"I see unknown charge of ?10,000 on my card statement on 2024-02-14. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?150,000. REF:REF192228304. ",Card_Issue
"I see unknown charge of ?2,000 on my card statement on 2025-11-10. Please assist. ",Card_Issue
"I see unknown charge of ?1,000 on my card statement on 2023-07-01. Please assist. ",Card_Issue
"I see unknown charge of ?5,000 on my card statement on 2024-10-12. Please assist. ",Card_Issue
"I see unknown charge of ?100,000 on my card statement on 2025-06-09. Please assist. Please advise.",Card_Issue
"ATM did not dispense cash but my account was debited ?5,000. REF:REF157555814. ",Card_Issue
"I want to dispute a charge on my card made on 2025-03-02 of ?100,000. ",Card_Issue
My new card can't be activated on the app. Do I need to visit a branch? This is urgent.,Card_Issue
"ATM did not dispense cash but my account was debited ?50,000. REF:REF167787019. Kindly assist.",Card_Issue
"I want to dispute a charge on my card made on 2025-05-04 of ?150,000. ",Card_Issue
"I want to dispute a charge on my card made on 2025-10-02 of ?100,000. This is urgent.",Card_Issue
"I want to dispute a charge on my card made on 2023-01-18 of ?75,000. ",Card_Issue
"ATM did not dispense cash but my account was debited ?50,000. REF:REF942449050. Kindly assist.",Card_Issue
"ATM did not dispense cash but my account was debited ?1,500. REF:REF669079602. ",Card_Issue
"ATM did not dispense cash but my account was debited ?5,000. REF:REF763098502. ",Card_Issue
"I want to dispute a charge on my card made on 2024-05-03 of ?10,000. ",Card_Issue
Merchant claimed POS error and charged me twice with card. Need reversal. Please advise.,Card_Issue
"I want to dispute a charge on my card made on 2025-07-11 of ?75,000. ",Card_Issue
"I want to dispute a charge on my card made on 2023-08-16 of ?20,000. Kindly assist.",Card_Issue
"I see unknown charge of ?100,000 on my card statement on 2024-09-15. Please assist. ",Card_Issue
"I see unknown charge of ?1,000 on my card statement on 2023-03-06. Please assist. ",Card_Issue
"I want to dispute a charge on my card made on 2023-06-15 of ?150,000. ",Card_Issue
"I see unknown charge of ?1,000 on my card statement on 2024-12-01. Please assist. ",Card_Issue
"I see unknown charge of ?75,000 on my card statement on 2023-06-15. Please assist. ",Card_Issue
"I want to dispute a charge on my card made on 2025-03-03 of ?50,000. ",Card_Issue
"I see unknown charge of ?20,000 on my card statement on 2023-04-06. Please assist. ",Card_Issue
"I see unknown charge of ?20,000 on my card statement on 2025-08-22. Please assist. Please advise.",Card_Issue
Card declined at POS even though I have balance. Transaction code AUTH_402. Kindly assist.,Card_Issue
"I tried to withdraw ?2,000 and ATM dispensed less cash. Please advise.",Card_Issue
"ATM did not dispense cash but my account was debited ?10,000. REF:REF235485228. ",Card_Issue
I see unknown charge of ?500 on my card statement on 2023-01-03. Please assist. ,Card_Issue
"I see unknown charge of ?2,000 on my card statement on 2024-03-05. Please assist. ",Card_Issue
ATM did not dispense cash but my account was debited ?500. REF:REF553773396. ,Card_Issue
"ATM did not dispense cash but my account was debited ?100,000. REF:REF529319033. ",Card_Issue
"I see unknown charge of ?2,000 on my card statement on 2024-05-03. Please assist. ",Card_Issue
"I want to dispute a charge on my card made on 2023-10-02 of ?75,000. ",Card_Issue
"I see unknown charge of ?50,000 on my card statement on 2023-02-27. Please assist. Please advise.",Card_Issue
"I see unknown charge of ?150,000 on my card statement on 2023-10-19. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?2,000. REF:REF730354162. ",Card_Issue
"I want to dispute a charge on my card made on 2025-02-07 of ?2,000. ",Card_Issue
"I see unknown charge of ?20,000 on my card statement on 2025-05-04. Please assist. Can you assist?",Card_Issue
"I want to dispute a charge on my card made on 2023-03-07 of ?2,000. ",Card_Issue
"I see unknown charge of ?150,000 on my card statement on 2024-03-28. Please assist. ",Card_Issue
"I see unknown charge of ?10,000 on my card statement on 2023-06-10. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?1,000. REF:REF628531015. ",Card_Issue
"I tried to withdraw ?5,000 and ATM dispensed less cash. This is urgent.",Card_Issue
"ATM did not dispense cash but my account was debited ?20,000. REF:REF129436139. Kindly assist.",Card_Issue
"ATM did not dispense cash but my account was debited ?1,500. REF:REF434507695. ",Card_Issue
ATM did not dispense cash but my account was debited ?500. REF:REF311275305. Kindly assist.,Card_Issue
"ATM did not dispense cash but my account was debited ?150,000. REF:REF493210263. ",Card_Issue
"I see unknown charge of ?150,000 on my card statement on 2023-09-27. Please assist. ",Card_Issue
"ATM did not dispense cash but my account was debited ?50,000. REF:REF354486692. Kindly assist.",Card_Issue
"I want to dispute a charge on my card made on 2023-09-22 of ?50,000. Need urgent help.",Card_Issue
I want to dispute a charge on my card made on 2024-07-22 of ?500. ,Card_Issue
My ATM card was blocked after I entered wrong PIN. How do I unblock it? ,Card_Issue
"ATM did not dispense cash but my account was debited ?2,000. REF:REF515938081. ",Card_Issue
"I want to dispute a charge on my card made on 2025-02-04 of ?75,000. ",Card_Issue
I see unknown charge of ?500 on my card statement on 2023-02-05. Please assist. ,Card_Issue
Card declined at POS even though I have balance. Transaction code E_502. Kindly assist.,Card_Issue
"I see unknown charge of ?150,000 on my card statement on 2024-07-23. Please assist. ",Card_Issue
"I see unknown charge of ?2,000 on my card statement on 2024-06-23. Please assist. Please advise.",Card_Issue
"I see unknown charge of ?1,000 on my card statement on 2024-07-21. Please assist. ",Card_Issue
"I want to dispute a charge on my card made on 2023-07-24 of ?10,000. ",Card_Issue
I want to dispute a charge on my card made on 2025-04-02 of ?500. ,Card_Issue
I see unknown charge of ?500 on my card statement on 2025-09-23. Please assist. Can you assist?,Card_Issue
"I tried to withdraw ?10,000 and ATM dispensed less cash. Please advise.",Card_Issue
"I see unknown charge of ?10,000 on my card statement on 2025-03-26. Please assist. ",Card_Issue
"I want to dispute a charge on my card made on 2025-08-12 of ?5,000. Need urgent help.",Card_Issue
